web-scraper-order,web-scraper-start-url,company_link,company_link-href,brand_link,brand_link-href,company,company-href,name,rating-src,brand,brand-href
"1594211115-1113","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Micador","https://guide.ethical.org.au/company/?company=4362","Micador","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594209438-886","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Organic Dairy Farmers of Australia","https://guide.ethical.org.au/company/?company=4562","Organic Dairy Farmers of Australia","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594217311-1941","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Danone Murray Goulburn","https://guide.ethical.org.au/company/?company=1140","Danone Murray Goulburn","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594205078-281","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Under Armour","https://guide.ethical.org.au/company/?company=2319","Under Armour","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594220127-2335","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Avado Organics","https://guide.ethical.org.au/company/?company=1024","Avado Organics","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594205733-372","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Teys Australia - A Cargill Joint Venture","https://guide.ethical.org.au/company/?company=1087","Teys Australia - A Cargill Joint Venture","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594211978-1225","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Lucas Bols","https://guide.ethical.org.au/company/?company=4434","Lucas Bols","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220196-2345","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Australian Independent Brewers","https://guide.ethical.org.au/company/?company=4425","Australian Independent Brewers","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594208642-770","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Plunkett Pharmaceuticals","https://guide.ethical.org.au/company/?company=5073","Plunkett Pharmaceuticals","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594216414-1820","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Ere Perez","https://guide.ethical.org.au/company/?company=1889","Ere Perez","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594210108-982","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Newton Running","https://guide.ethical.org.au/company/?company=2076","Newton Running","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594210116-983","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","News Corp","https://guide.ethical.org.au/company/?company=842","News Corp","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594207815-659","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Ricoh Australia","https://guide.ethical.org.au/company/?company=5831","Ricoh Australia","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594217511-1968","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Creative Gourmet","https://guide.ethical.org.au/company/?company=202","Creative Gourmet","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594208804-794","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Phoenix Equity","https://guide.ethical.org.au/company/?company=4486","Phoenix Equity","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220782-2429","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Amer Sports","https://guide.ethical.org.au/company/?company=4850","Amer Sports","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594219318-2218","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Blackwood Lane","https://guide.ethical.org.au/company/?company=1916","Blackwood Lane","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204868-252","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Venture Life","https://guide.ethical.org.au/company/?company=3092","Venture Life","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211986-1226","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Lowes","https://guide.ethical.org.au/company/?company=4961","Lowes","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594216498-1831","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Emma & Tom's","https://guide.ethical.org.au/company/?company=1170","Emma & Tom's","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594220154-2339","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Australian Vintage","https://guide.ethical.org.au/company/?company=4446","Australian Vintage","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594213093-1377","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Jurlique","https://guide.ethical.org.au/company/?company=2569","Jurlique","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594204084-146","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Yahoo! Australia","https://guide.ethical.org.au/company/?company=5982","Yahoo! Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594215280-1663","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Giordano","https://guide.ethical.org.au/company/?company=4703","Giordano","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594212370-1278","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Leo's Imports","https://guide.ethical.org.au/company/?company=395","Leo's Imports","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594218964-2167","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","BrewPack","https://guide.ethical.org.au/company/?company=1854","BrewPack","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212355-1276","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Levante","https://guide.ethical.org.au/company/?company=5235","Levante","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204198-161","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Witchery Fashions","https://guide.ethical.org.au/company/?company=4710","Witchery Fashions","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594219574-2255","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Bertalli's Bakery","https://guide.ethical.org.au/company/?company=4555","Bertalli's Bakery","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219608-2260","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","BeneFit Cosmetics","https://guide.ethical.org.au/company/?company=5006","BeneFit Cosmetics","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594212046-1234","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Lorna Jane","https://guide.ethical.org.au/company/?company=5185","Lorna Jane","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594217086-1910","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Dermal Group","https://guide.ethical.org.au/company/?company=1902","Dermal Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594205432-331","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Tom Ford","https://guide.ethical.org.au/company/?company=5237","Tom Ford","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594212487-1294","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Laucke Flour Mills","https://guide.ethical.org.au/company/?company=392","Laucke Flour Mills","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594218330-2080","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Cavalier Bremworth","https://guide.ethical.org.au/company/?company=4309","Cavalier Bremworth","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594213493-1428","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Jabil","https://guide.ethical.org.au/company/?company=5995","Jabil","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594205087-282","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Uncle Tobys","https://guide.ethical.org.au/company/?company=3167","Uncle Tobys","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594214133-1509","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Hope Dairies","https://guide.ethical.org.au/company/?company=2180","Hope Dairies","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594215023-1626","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Gotzinger Smallgoods","https://guide.ethical.org.au/company/?company=1188","Gotzinger Smallgoods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594218402-2090","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Carman's Fine Foods","https://guide.ethical.org.au/company/?company=153","Carman's Fine Foods","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594220656-2411","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Annex Foods","https://guide.ethical.org.au/company/?company=2013","Annex Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204382-184","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","WH Annett","https://guide.ethical.org.au/company/?company=4491","WH Annett","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211250-1129","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Menora Foods","https://guide.ethical.org.au/company/?company=432","Menora Foods","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594205960-403","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Taking Shape","https://guide.ethical.org.au/company/?company=4943","Taking Shape","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594215367-1675","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","General Pants","https://guide.ethical.org.au/company/?company=2084","General Pants","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594216475-1828","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Encore Tissue","https://guide.ethical.org.au/company/?company=244","Encore Tissue","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594212193-1254","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Limoncello Australia","https://guide.ethical.org.au/company/?company=4457","Limoncello Australia","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207807-658","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Ricoh Imaging","https://guide.ethical.org.au/company/?company=5832","Ricoh Imaging","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594211131-1115","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","MGA Entertainment","https://guide.ethical.org.au/company/?company=4686","MGA Entertainment","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594220571-2399","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Aqua Blu Swimwear","https://guide.ethical.org.au/company/?company=5283","Aqua Blu Swimwear","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594205967-404","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Taings","https://guide.ethical.org.au/company/?company=3106","Taings","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594216948-1891","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Disney Consumer Products","https://guide.ethical.org.au/company/?company=2038","Disney Consumer Products","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594214315-1533","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Hershel-Beck Laboratories","https://guide.ethical.org.au/company/?company=4175","Hershel-Beck Laboratories","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594213824-1469","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Iconix Brand Group","https://guide.ethical.org.au/company/?company=5163","Iconix Brand Group","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594208662-773","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Playgro","https://guide.ethical.org.au/company/?company=4742","Playgro","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594204313-176","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Wild Child","https://guide.ethical.org.au/company/?company=1817","Wild Child","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204306-175","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Wilderness Wear","https://guide.ethical.org.au/company/?company=5299","Wilderness Wear","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594216676-1855","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Eco Tan Australia","https://guide.ethical.org.au/company/?company=1945","Eco Tan Australia","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594209274-862","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Pacific Equity Partners","https://guide.ethical.org.au/company/?company=4409","Pacific Equity Partners","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594209971-963","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Nine West Australia","https://guide.ethical.org.au/company/?company=5105","Nine West Australia","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594215794-1735","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Fossil Australia","https://guide.ethical.org.au/company/?company=3062","Fossil Australia","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594220872-2442","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","ALM","https://guide.ethical.org.au/company/?company=4448","ALM","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594211424-1151","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","McCain Australia","https://guide.ethical.org.au/company/?company=422","McCain Australia","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594214709-1585","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Hamelin Australia","https://guide.ethical.org.au/company/?company=4351","Hamelin Australia","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594204434-191","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","WellPet","https://guide.ethical.org.au/company/?company=1876","WellPet","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207373-598","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","San Miguel","https://guide.ethical.org.au/company/?company=579","San Miguel","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594213541-1434","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","J Robins","https://guide.ethical.org.au/company/?company=5112","J Robins","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594205867-390","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Tatua","https://guide.ethical.org.au/company/?company=646","Tatua","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594213897-1478","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Huon Aqua","https://guide.ethical.org.au/company/?company=1050","Huon Aqua","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594215673-1718","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Freudenberg HP","https://guide.ethical.org.au/company/?company=282","Freudenberg HP","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594207755-651","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Rivadis","https://guide.ethical.org.au/company/?company=3135","Rivadis","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220908-2447","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Allendale","https://guide.ethical.org.au/company/?company=40","Allendale","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220278-2357","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Associated British Foods","https://guide.ethical.org.au/company/?company=59","Associated British Foods","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594207846-663","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Rhodes & Beckett","https://guide.ethical.org.au/company/?company=5146","Rhodes & Beckett","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220865-2441","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Alpargatas","https://guide.ethical.org.au/company/?company=2309","Alpargatas","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594218231-2067","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Challs","https://guide.ethical.org.au/company/?company=1819","Challs","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594204501-200","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","WD-40 Company","https://guide.ethical.org.au/company/?company=3027","WD-40 Company","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594210442-1028","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Musashi","https://guide.ethical.org.au/company/?company=453","Musashi","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594211440-1153","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mayo Hardware","https://guide.ethical.org.au/company/?company=1299","Mayo Hardware","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594204245-167","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Wilmar Sugar","https://guide.ethical.org.au/company/?company=4688","Wilmar Sugar","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594210288-1007","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Nature's Care","https://guide.ethical.org.au/company/?company=4533","Nature's Care","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594211475-1157","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mayborn","https://guide.ethical.org.au/company/?company=420","Mayborn","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594221164-2483","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Accentra","https://guide.ethical.org.au/company/?company=4515","Accentra","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207894-669","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Retail Apparel Group","https://guide.ethical.org.au/company/?company=5153","Retail Apparel Group","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594220768-2427","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","American Eagle","https://guide.ethical.org.au/company/?company=4837","American Eagle","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594211853-1208","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Macpac","https://guide.ethical.org.au/company/?company=5228","Macpac","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594213195-1391","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Johnson & Johnson Pacific","https://guide.ethical.org.au/company/?company=358","Johnson & Johnson Pacific","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594221086-2472","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Adairs","https://guide.ethical.org.au/company/?company=5495","Adairs","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594218929-2162","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Britz Marketing","https://guide.ethical.org.au/company/?company=4872","Britz Marketing","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207862-665","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Revlon Australia","https://guide.ethical.org.au/company/?company=556","Revlon Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594214330-1535","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Hero Group","https://guide.ethical.org.au/company/?company=2058","Hero Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594221016-2462","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Advil","https://guide.ethical.org.au/company/?company=31","Advil","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594209267-861","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Pacific West Australia","https://guide.ethical.org.au/company/?company=4258","Pacific West Australia","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594204644-220","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Volcom","https://guide.ethical.org.au/company/?company=5197","Volcom","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594214810-1598","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","H&M Australia","https://guide.ethical.org.au/company/?company=5360","H&M Australia","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594212445-1288","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Leader Computers","https://guide.ethical.org.au/company/?company=5411","Leader Computers","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594217635-1985","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Coty","https://guide.ethical.org.au/company/?company=4187","Coty","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594208112-699","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Rafferty's Garden","https://guide.ethical.org.au/company/?company=4232","Rafferty's Garden","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594218707-2131","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Byron Bay Cookie Company","https://guide.ethical.org.au/company/?company=1915","Byron Bay Cookie Company","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594209460-889","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Orchard Manufacturing","https://guide.ethical.org.au/company/?company=3380","Orchard Manufacturing","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594216172-1788","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","FC Australia","https://guide.ethical.org.au/company/?company=4596","FC Australia","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594206143-428","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Suntory Coffee Australia","https://guide.ethical.org.au/company/?company=3033","Suntory Coffee Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594213517-1431","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","J.C.'s Quality Foods","https://guide.ethical.org.au/company/?company=1248","J.C.'s Quality Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594205322-315","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Total Beauty Network","https://guide.ethical.org.au/company/?company=1898","Total Beauty Network","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594204046-141","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Yates","https://guide.ethical.org.au/company/?company=4222","Yates","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594216800-1872","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Durable","https://guide.ethical.org.au/company/?company=4500","Durable","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211465-1156","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mayborn ANZ","https://guide.ethical.org.au/company/?company=348","Mayborn ANZ","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594208895-807","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Perrigo Australia","https://guide.ethical.org.au/company/?company=1983","Perrigo Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594216029-1769","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Fish4Ever","https://guide.ethical.org.au/company/?company=1124","Fish4Ever","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
