,category_link-href,company,rating,sd_rating
1054,https://directory.goodonyou.eco/categories/accessories,Troubadour,Rated : It's a start,50
1055,https://directory.goodonyou.eco/categories/activewear,Gucci,Rated : It's a start,50
1056,https://directory.goodonyou.eco/categories/plus-size,Little Yellow Bird,Rated : Great,100
1057,https://directory.goodonyou.eco/categories/denim,Monkee Genes,Rated : Great,100
1058,https://directory.goodonyou.eco/categories/swimwear,Lands' End,Rated : Not Good Enough,25
1059,https://directory.goodonyou.eco/categories/bags,GUNAS,Rated : Good,75
1060,https://directory.goodonyou.eco/categories/bottoms,Samantha Pleet,Rated : It's a start,50
1061,https://directory.goodonyou.eco/categories/accessories,Emma Aitchison Jewellery,Rated : Good,75
1062,https://directory.goodonyou.eco/categories/bottoms,Sundried,Rated : Good,75
1063,https://directory.goodonyou.eco/categories/bottoms,Smartwool,Rated : It's a start,50
1064,https://directory.goodonyou.eco/categories/dresses,Elegantees,Rated : Good,75
1065,https://directory.goodonyou.eco/categories/denim,Gramicci,Rated : It's a start,50
1066,https://directory.goodonyou.eco/categories/knitwear,NAGNATA,Rated : It's a start,50
1067,https://directory.goodonyou.eco/categories/shoes,Able,Rated : It's a start,50
1068,https://directory.goodonyou.eco/categories/outerwear,Ruby & Bloom,Rated : It's a start,50
1069,https://directory.goodonyou.eco/categories/tops,Hamilton Perkins Collection,Rated : Good,75
1070,https://directory.goodonyou.eco/categories/plus-size,Makia,Rated : Not good enough,25
1071,https://directory.goodonyou.eco/categories/swimwear,Isabel Marant,Rated : We avoid,0
1072,https://directory.goodonyou.eco/categories/tops,Beyond Bare by Barely There,Rated : It's a start,50
1073,https://directory.goodonyou.eco/categories/suits,Ann Taylor,Rated : Not Good Enough,25
1074,https://directory.goodonyou.eco/categories/denim,Lowie,Rated : It's a start,50
1075,https://directory.goodonyou.eco/categories/knitwear,SUCO,Rated : Great,100
1076,https://directory.goodonyou.eco/categories/bags,Mammut,Rated : Not good enough,25
1077,https://directory.goodonyou.eco/categories/bottoms,Jeanerica,Rated : Good,75
1078,https://directory.goodonyou.eco/categories/bottoms,Girlfriend Collective,Rated : Great,100
1079,https://directory.goodonyou.eco/categories/tops,Kirrin Finch,Rated : Great,100
1080,https://directory.goodonyou.eco/categories/knitwear,Jungmaven,Rated : Good,75
1081,https://directory.goodonyou.eco/categories/bottoms,Tucker + Tate,Rated : It's a start,50
1082,https://directory.goodonyou.eco/categories/basics,Prairie Underground,Rated : Good,75
1083,https://directory.goodonyou.eco/categories/plus-size,Rosamosario,Rated : Not good enough,25
1084,https://directory.goodonyou.eco/categories/bags,Vagabond,Rated : It's a start,50
1085,https://directory.goodonyou.eco/categories/bags,River Island,Rated : Not Good Enough,25
1086,https://directory.goodonyou.eco/categories/bottoms,Kuwaii,Rated : It's a start,50
1087,https://directory.goodonyou.eco/categories/dresses,Tigerlily,Rated : It's a start,50
1088,https://directory.goodonyou.eco/categories/knitwear,Russell Athletic,Rated : It's a start,50
1089,https://directory.goodonyou.eco/categories/activewear,Fashion Nova,Rated : We avoid,0
1090,https://directory.goodonyou.eco/categories/tops,Seek Collective,Rated : Good,75
1091,https://directory.goodonyou.eco/categories/tops,Sorella Organics,Rated : Great,100
1092,https://directory.goodonyou.eco/categories/shoes,Hush,Rated : Not good enough,25
1093,https://directory.goodonyou.eco/categories/knitwear,Beaumont Organic,Rated : Good,75
1094,https://directory.goodonyou.eco/categories/tops,Mara Hoffman,Rated : Good,75
1095,https://directory.goodonyou.eco/categories/shoes,Celtic & Co,Rated : Not good enough,25
1096,https://directory.goodonyou.eco/categories/denim,Banana Republic,Rated : It's a start,50
1097,https://directory.goodonyou.eco/categories/denim,Sejour,Rated : Not Good Enough,25
1098,https://directory.goodonyou.eco/categories/knitwear,Splendid,Rated : Not Good Enough,25
1099,https://directory.goodonyou.eco/categories/basics,Dressbarn,Rated : Not Good Enough,25
1100,https://directory.goodonyou.eco/categories/shoes,Ted Baker,Rated : Not Good Enough,25
1101,https://directory.goodonyou.eco/categories/basics,GAP,Rated : It's a start,50
1102,https://directory.goodonyou.eco/categories/dresses,Bonds,Rated : It's a start,50
1103,https://directory.goodonyou.eco/categories/dresses,A.BCH,Rated : Great,100
1104,https://directory.goodonyou.eco/categories/basics,VOZ,Rated : Good,75
1105,https://directory.goodonyou.eco/categories/outerwear,Muzungu Sisters,Rated : It's a start,50
1106,https://directory.goodonyou.eco/categories/maternity,Good American,Rated : We avoid,0
1107,https://directory.goodonyou.eco/categories/knitwear,Jacob Cohën,Rated : Not good enough,25
1108,https://directory.goodonyou.eco/categories/accessories,Brother Vellies,Rated : It's a start,50
1109,https://directory.goodonyou.eco/categories/outerwear,LangerChen,Rated : Good,75
1110,https://directory.goodonyou.eco/categories/shoes,Volcom,Rated : It's a start,50
1111,https://directory.goodonyou.eco/categories/knitwear,Gramicci,Rated : It's a start,50
1112,https://directory.goodonyou.eco/categories/basics,Debenhams,Rated : It's a start,50
1113,https://directory.goodonyou.eco/categories/dresses,Supré,Rated : It's a start,50
1114,https://directory.goodonyou.eco/categories/basics,Make It Good,Rated : Good,75
1115,https://directory.goodonyou.eco/categories/activewear,Good American,Rated : We avoid,0
1116,https://directory.goodonyou.eco/categories/sleepwear,Classiques Entier,Rated : Not Good Enough,25
1117,https://directory.goodonyou.eco/categories/activewear,BP.,Rated : Not Good Enough,25
1118,https://directory.goodonyou.eco/categories/bottoms,Champion,Rated : It's a start,50
1119,https://directory.goodonyou.eco/categories/plus-size,Picture,Rated : Good,75
1120,https://directory.goodonyou.eco/categories/accessories,AGMES,Rated : Good,75
1121,https://directory.goodonyou.eco/categories/dresses,Kaffe,Rated : Not good enough,25
1122,https://directory.goodonyou.eco/categories/denim,Chico's,,-1
1123,https://directory.goodonyou.eco/categories/bottoms,Deux Mains,Rated : Good,75
1124,https://directory.goodonyou.eco/categories/denim,Hugo Boss,Rated : Not Good Enough,25
1125,https://directory.goodonyou.eco/categories/basics,Reformation,Rated : Good,75
1126,https://directory.goodonyou.eco/categories/denim,Guess Inc,Rated : Not Good Enough,25
1127,https://directory.goodonyou.eco/categories/basics,GARY MASH,Rated : Good,75
1128,https://directory.goodonyou.eco/categories/outerwear,Lowie,Rated : It's a start,50
1129,https://directory.goodonyou.eco/categories/plus-size,Closet,Rated : We avoid,0
1130,https://directory.goodonyou.eco/categories/plus-size,Courir,Rated : We avoid,0
1131,https://directory.goodonyou.eco/categories/tops,Oysho,Rated : It's a start,50
1132,https://directory.goodonyou.eco/categories/bottoms,Eileen Fisher,Rated : Good,75
1133,https://directory.goodonyou.eco/categories/outerwear,Marcs,Rated : Not good enough,25
1134,https://directory.goodonyou.eco/categories/bags,prAna,Rated : It's a start,50
1135,https://directory.goodonyou.eco/categories/basics,G-Star RAW,Rated : Good,75
1136,https://directory.goodonyou.eco/categories/basics,Miakoda,Rated : Great,100
1137,https://directory.goodonyou.eco/categories/bottoms,Make + Model,Rated : It's a start,50
1138,https://directory.goodonyou.eco/categories/tops,Birdsong,Rated : Good,75
1139,https://directory.goodonyou.eco/categories/activewear,Dr. Scholls Shoes,,-1
1140,https://directory.goodonyou.eco/categories/denim,KMART Australia,Rated : Not good enough,25
1141,https://directory.goodonyou.eco/categories/shoes,Sheridan,Rated : It's a start,50
1142,https://directory.goodonyou.eco/categories/accessories,Katherine Parr,Rated : It's a start,50
1143,https://directory.goodonyou.eco/categories/bags,FatFace,Rated : Not good enough,25
1144,https://directory.goodonyou.eco/categories/accessories,Zeus+Dione,Rated : It's a start,50
1145,https://directory.goodonyou.eco/categories/bottoms,milo+nicki,Rated : Great,100
1146,https://directory.goodonyou.eco/categories/sleepwear,Frugi,Rated : Good,75
1147,https://directory.goodonyou.eco/categories/knitwear,Uterqüe,Rated : It's a start,50
1148,https://directory.goodonyou.eco/categories/basics,Ayten Gasson,Rated : Good,75
1149,https://directory.goodonyou.eco/categories/bags,Wholesome Culture,Rated : It's a start,50
1150,https://directory.goodonyou.eco/categories/knitwear,Alexander McQueen,Rated : It's a start,50
1151,https://directory.goodonyou.eco/categories/basics,Ecoalf,Rated : Good,75
1152,https://directory.goodonyou.eco/categories/shoes,Isotoner,Rated : Not good enough,25
1153,https://directory.goodonyou.eco/categories/swimwear,I.AM.GIA,Rated : We avoid,0
1154,https://directory.goodonyou.eco/categories/accessories,Indego Africa,Rated : Good,75
1155,https://directory.goodonyou.eco/categories/suits,Fcuk,Rated : Not good enough,25
1156,https://directory.goodonyou.eco/categories/accessories,Zara,Rated : It's a start,50
1157,https://directory.goodonyou.eco/categories/accessories,Jennifer Zeuner,Rated : Not good enough,25
1158,https://directory.goodonyou.eco/categories/shoes,Rubi,Rated : It's a start,50
1159,https://directory.goodonyou.eco/categories/knitwear,Lucy & Yak,Rated : Good,75
1160,https://directory.goodonyou.eco/categories/knitwear,Supré,Rated : It's a start,50
1161,https://directory.goodonyou.eco/categories/dresses,Rahul Mishra,Rated : It's a start,50
1162,https://directory.goodonyou.eco/categories/bags,Matalan,Rated : Not good enough,25
1163,https://directory.goodonyou.eco/categories/shoes,Nomadic State of Mind,Rated : Good,75
1164,https://directory.goodonyou.eco/categories/denim,CAMILLA AND MARC,Rated : Not good enough,25
1165,https://directory.goodonyou.eco/categories/bags,Chiara Ferragni,Rated : Not good enough,25
1166,https://directory.goodonyou.eco/categories/accessories,Trouvé,Rated : Not Good Enough,25
1167,https://directory.goodonyou.eco/categories/bottoms,ReCreate,Rated : Great,100
1168,https://directory.goodonyou.eco/categories/swimwear,Summersalt,Rated : Not good enough,25
1169,https://directory.goodonyou.eco/categories/outerwear,KORAL,Rated : Not good enough,25
1170,https://directory.goodonyou.eco/categories/bottoms,Kings of Indigo,Rated : Good,75
1171,https://directory.goodonyou.eco/categories/denim,Billabong,Rated : Not Good Enough,25
1172,https://directory.goodonyou.eco/categories/knitwear,Indego Africa,Rated : Good,75
1173,https://directory.goodonyou.eco/categories/knitwear,Fruit Of The Loom,Rated : It's a start,50
1174,https://directory.goodonyou.eco/categories/tops,Hanes,Rated : It's a start,50
1175,https://directory.goodonyou.eco/categories/outerwear,Ash & Rose,Rated : Good,75
1176,https://directory.goodonyou.eco/categories/accessories,John Hardy,Rated : Good,75
1177,https://directory.goodonyou.eco/categories/suits,Tucker + Tate,Rated : It's a start,50
1178,https://directory.goodonyou.eco/categories/outerwear,PANGAIA,Rated : Good,75
1179,https://directory.goodonyou.eco/categories/accessories,Esprit,Rated : It's a start,50
1180,https://directory.goodonyou.eco/categories/sleepwear,Nautica,Rated : It's a start,50
1181,https://directory.goodonyou.eco/categories/outerwear,Meemoza,Rated : Good,75
1182,https://directory.goodonyou.eco/categories/tops,Playtex,Rated : It's a start,50
1183,https://directory.goodonyou.eco/categories/accessories,Monkee Genes,Rated : Great,100
1184,https://directory.goodonyou.eco/categories/bags,Huaywasi,Rated : It's a start,50
1185,https://directory.goodonyou.eco/categories/dresses,Citizens of Humanity,Rated : Good,75
1186,https://directory.goodonyou.eco/categories/dresses,Moumout,Rated : It's a start,50
1187,https://directory.goodonyou.eco/categories/swimwear,Baserange,Rated : It's a start,50
1188,https://directory.goodonyou.eco/categories/tops,Country Road,Rated : Good,75
1189,https://directory.goodonyou.eco/categories/activewear,FTLA Apparel,Rated : Good,75
1190,https://directory.goodonyou.eco/categories/basics,Big W,Rated : Not Good Enough,25
1191,https://directory.goodonyou.eco/categories/dresses,Purusha People,Rated : Good,75
1192,https://directory.goodonyou.eco/categories/dresses,Vanina,Rated : It's a start,50
1193,https://directory.goodonyou.eco/categories/bottoms,an an londree,Rated : It's a start,50
1194,https://directory.goodonyou.eco/categories/tops,Miakoda,Rated : Great,100
1195,https://directory.goodonyou.eco/categories/shoes,STUDIO PIA,Rated : It's a start,50
1196,https://directory.goodonyou.eco/categories/bottoms,VETTA,Rated : Good,75
1197,https://directory.goodonyou.eco/categories/denim,Weekday,Rated : It's a start,50
1198,https://directory.goodonyou.eco/categories/shoes,Carhartt,Rated : Not Good Enough,25
1199,https://directory.goodonyou.eco/categories/shoes,Urban Outfitters,Rated : Not good enough,25
1200,https://directory.goodonyou.eco/categories/shoes,Chelsea28,Rated : Not Good Enough,25
1201,https://directory.goodonyou.eco/categories/tops,Woron,Rated : Good,75
1202,https://directory.goodonyou.eco/categories/tops,132 5. Issey Miyake,Rated : It's a start,50
1203,https://directory.goodonyou.eco/categories/dresses,Stella McCartney,Rated : Good,75
1204,https://directory.goodonyou.eco/categories/outerwear,Stradivarius,Rated : It's a start,50
1205,https://directory.goodonyou.eco/categories/bottoms,Passion Lilie,Rated : Great,100
1206,https://directory.goodonyou.eco/categories/accessories,Alternative Apparel,Rated : It's a start,50
1207,https://directory.goodonyou.eco/categories/denim,Trouvé,Rated : Not Good Enough,25
1208,https://directory.goodonyou.eco/categories/accessories,Natalie Perry,Rated : Good,75
1209,https://directory.goodonyou.eco/categories/accessories,milo+nicki,Rated : Great,100
1210,https://directory.goodonyou.eco/categories/activewear,Fabletics,Rated : Not good enough,25
1211,https://directory.goodonyou.eco/categories/denim,Dolores Haze,Rated : Good,75
1212,https://directory.goodonyou.eco/categories/dresses,Halogen,Rated : Not Good Enough,25
1213,https://directory.goodonyou.eco/categories/swimwear,O'Neill,Rated : Not good enough,25
1214,https://directory.goodonyou.eco/categories/dresses,Just My Size,Rated : It's a start,50
1215,https://directory.goodonyou.eco/categories/tops,Alkhemist,Rated : It's a start,50
1216,https://directory.goodonyou.eco/categories/accessories,Aware...the social design project,Rated : Great,100
1217,https://directory.goodonyou.eco/categories/bottoms,Pansy,Rated : Great,100
1218,https://directory.goodonyou.eco/categories/accessories,Chic Made Consciously,Rated : Good,75
1219,https://directory.goodonyou.eco/categories/bags,Zimmermann,Rated : Not Good Enough,25
1220,https://directory.goodonyou.eco/categories/tops,Space Between,Rated : Great,100
1221,https://directory.goodonyou.eco/categories/basics,Organic by John Patrick,Rated : It's a start,50
1222,https://directory.goodonyou.eco/categories/bags,zero waste daniel,Rated : Great,100
1223,https://directory.goodonyou.eco/categories/outerwear,FH Christensen,Rated : Good,75
1224,https://directory.goodonyou.eco/categories/plus-size,Noize,Rated : It's a start,50
1225,https://directory.goodonyou.eco/categories/dresses,Birdsong,Rated : Good,75
1226,https://directory.goodonyou.eco/categories/dresses,Mimi Prober,Rated : Good,75
1227,https://directory.goodonyou.eco/categories/bags,Slazenger,Rated : Not Good Enough,25
1228,https://directory.goodonyou.eco/categories/bags,Sandqvist,Rated : Good,75
1229,https://directory.goodonyou.eco/categories/knitwear,Arc’teryx,Rated : Not good enough,25
1230,https://directory.goodonyou.eco/categories/denim,Esprit,Rated : It's a start,50
1231,https://directory.goodonyou.eco/categories/shoes,Sanuk,Rated : Not Good Enough,25
1232,https://directory.goodonyou.eco/categories/basics,LA Relaxed,Rated : Good,75
1233,https://directory.goodonyou.eco/categories/denim,IZOD,Rated : Not good enough,25
1234,https://directory.goodonyou.eco/categories/swimwear,Make It Good,Rated : Good,75
1235,https://directory.goodonyou.eco/categories/knitwear,Picture,Rated : Good,75
1236,https://directory.goodonyou.eco/categories/denim,Alkhemist,Rated : It's a start,50
1237,https://directory.goodonyou.eco/categories/plus-size,Fashion Nova,Rated : We avoid,0
1238,https://directory.goodonyou.eco/categories/tops,Mountain Hardwear,Rated : It's a start,50
1239,https://directory.goodonyou.eco/categories/bags,Khirma,Rated : Not good enough,25
1240,https://directory.goodonyou.eco/categories/outerwear,Eagle Creek,Rated : It's a start,50
1241,https://directory.goodonyou.eco/categories/suits,Make + Model,Rated : It's a start,50
1242,https://directory.goodonyou.eco/categories/outerwear,Lois Hazel,Rated : Good,75
1243,https://directory.goodonyou.eco/categories/dresses,Arnhem,Rated : It's a start,50
1244,https://directory.goodonyou.eco/categories/activewear,Rykä,Rated : Not Good Enough,25
1245,https://directory.goodonyou.eco/categories/denim,CKS,Rated : Not good enough,25
1246,https://directory.goodonyou.eco/categories/shoes,Spalding,Rated : It's a start,50
1247,https://directory.goodonyou.eco/categories/suits,Citizen's Mark,Rated : Good,75
1248,https://directory.goodonyou.eco/categories/dresses,Matteau,Rated : It's a start,50
1249,https://directory.goodonyou.eco/categories/knitwear,Allora Capes,Rated : It's a start,50
1250,https://directory.goodonyou.eco/categories/shoes,Massimo Dutti,Rated : It's a start,50
1251,https://directory.goodonyou.eco/categories/shoes,Rosa Mosa,Rated : Not good enough,25
1252,https://directory.goodonyou.eco/categories/dresses,WE-AR,Rated : Good,75
1253,https://directory.goodonyou.eco/categories/suits,Sun & Shadow,Rated : It's a start,50
1254,https://directory.goodonyou.eco/categories/plus-size,Bras N Things,Rated : We avoid,0
1255,https://directory.goodonyou.eco/categories/dresses,milo+nicki,Rated : Great,100
1256,https://directory.goodonyou.eco/categories/bags,Jay Jays,Rated : Not Good Enough,25
1257,https://directory.goodonyou.eco/categories/bottoms,Vans,Rated : It's a start,50
1258,https://directory.goodonyou.eco/categories/tops,Patrick McDowell,Rated : Good,75
1259,https://directory.goodonyou.eco/categories/shoes,Ellesse,,-1
1260,https://directory.goodonyou.eco/categories/outerwear,Girlfriend Collective,Rated : Great,100
1261,https://directory.goodonyou.eco/categories/outerwear,The North Face,Rated : It's a start,50
1262,https://directory.goodonyou.eco/categories/swimwear,Sian Swimwear,Rated : It's a start,50
1263,https://directory.goodonyou.eco/categories/bottoms,SUCO,Rated : Great,100
1264,https://directory.goodonyou.eco/categories/shoes,Jay Jays,Rated : Not Good Enough,25
1265,https://directory.goodonyou.eco/categories/basics,Rio,Rated : Not Good Enough,25
1266,https://directory.goodonyou.eco/categories/outerwear,Burberry,Rated : It's a start,50
1267,https://directory.goodonyou.eco/categories/knitwear,Elk,Rated : Good,75
1268,https://directory.goodonyou.eco/categories/suits,Giorgio Armani,Rated : Not good enough,25
1269,https://directory.goodonyou.eco/categories/accessories,Cotton On,Rated : It's a start,50
1270,https://directory.goodonyou.eco/categories/tops,Nudie Jeans,Rated : Good,75
1271,https://directory.goodonyou.eco/categories/outerwear,132 5. Issey Miyake,Rated : It's a start,50
1272,https://directory.goodonyou.eco/categories/bottoms,Aware...the social design project,Rated : Great,100
1273,https://directory.goodonyou.eco/categories/plus-size,Carine Gilson,Rated : Not good enough,25
1274,https://directory.goodonyou.eco/categories/tops,Beulah,Rated : Good,75
1275,https://directory.goodonyou.eco/categories/plus-size,Dharma Bums,Rated : It's a start,50
1276,https://directory.goodonyou.eco/categories/shoes,Vivienne Westwood,Rated : Not good enough,25
1277,https://directory.goodonyou.eco/categories/accessories,G Viteri,,-1
1278,https://directory.goodonyou.eco/categories/knitwear,Meemoza,Rated : Good,75
1279,https://directory.goodonyou.eco/categories/accessories,Organic Basics,Rated : Great,100
1280,https://directory.goodonyou.eco/categories/sleepwear,Rubi,Rated : It's a start,50
1281,https://directory.goodonyou.eco/categories/bags,Ruby,Rated : Not good enough,25
1282,https://directory.goodonyou.eco/categories/denim,Mint Velvet,Rated : Not good enough,25
1283,https://directory.goodonyou.eco/categories/shoes,Linea,Rated : Not good enough,25
1284,https://directory.goodonyou.eco/categories/outerwear,Boyish,Rated : Good,75
1285,https://directory.goodonyou.eco/categories/bags,Asos,Rated : It's a start,50
1286,https://directory.goodonyou.eco/categories/denim,Treasure&Bond,Rated : Not Good Enough,25
1287,https://directory.goodonyou.eco/categories/swimwear,la fille d'O,Rated : Good,75
1288,https://directory.goodonyou.eco/categories/denim,Le Lis Blanc,Rated : We avoid,0
1289,https://directory.goodonyou.eco/categories/dresses,Mango,Rated : Not good enough,25
1290,https://directory.goodonyou.eco/categories/shoes,Pierre Hardy,Rated : Not good enough,25
1291,https://directory.goodonyou.eco/categories/outerwear,DEADWOOD,Rated : Good,75
1292,https://directory.goodonyou.eco/categories/tops,Beaumont Organic,Rated : Good,75
1293,https://directory.goodonyou.eco/categories/denim,Loewe,Rated : Not good enough,25
1294,https://directory.goodonyou.eco/categories/accessories,Huaywasi,Rated : It's a start,50
1295,https://directory.goodonyou.eco/categories/sleepwear,Noctu,Rated : Great,100
1296,https://directory.goodonyou.eco/categories/knitwear,Kate Sylvester,Rated : It's a start,50
1297,https://directory.goodonyou.eco/categories/accessories,Takara,Rated : It's a start,50
1298,https://directory.goodonyou.eco/categories/dresses,Samantha Pleet,Rated : It's a start,50
1299,https://directory.goodonyou.eco/categories/bottoms,Reebok,Rated : Good,75
1300,https://directory.goodonyou.eco/categories/outerwear,Edward Crutchley,Rated : Not good enough,25
1301,https://directory.goodonyou.eco/categories/dresses,Tree of Life,Rated : It's a start,50
1302,https://directory.goodonyou.eco/categories/basics,Wama,Rated : Good,75
1303,https://directory.goodonyou.eco/categories/knitwear,Honest Basics,Rated : Good,75
1304,https://directory.goodonyou.eco/categories/dresses,American Rag,,-1
1305,https://directory.goodonyou.eco/categories/accessories,Brothers We Stand,Rated : Great,100
1306,https://directory.goodonyou.eco/categories/swimwear,Chromat,Rated : It's a start,50
1307,https://directory.goodonyou.eco/categories/bottoms,The R Collective,Rated : Great,100
1308,https://directory.goodonyou.eco/categories/swimwear,Passion Lilie,Rated : Great,100
1309,https://directory.goodonyou.eco/categories/knitwear,Volcom,Rated : It's a start,50
1310,https://directory.goodonyou.eco/categories/plus-size,Sézane,Rated : Not good enough,25
1311,https://directory.goodonyou.eco/categories/swimwear,Paper London,Rated : Not good enough,25
1312,https://directory.goodonyou.eco/categories/knitwear,Kathmandu,Rated : Good,75
1313,https://directory.goodonyou.eco/categories/bottoms,Alkhemist,Rated : It's a start,50
1314,https://directory.goodonyou.eco/categories/plus-size,Castro,Rated : We avoid,0
1315,https://directory.goodonyou.eco/categories/swimwear,Tucker + Tate,Rated : It's a start,50
1316,https://directory.goodonyou.eco/categories/swimwear,Motel,Rated : We Avoid,0
1317,https://directory.goodonyou.eco/categories/dresses,Nike,Rated : It's a start,50
1318,https://directory.goodonyou.eco/categories/basics,Calvin Klein,Rated : Not good enough,25
1319,https://directory.goodonyou.eco/categories/knitwear,IVY & OAK,Rated : It's a start,50
1320,https://directory.goodonyou.eco/categories/shoes,Nothing New,Rated : It's a start,50
1321,https://directory.goodonyou.eco/categories/bottoms,Pico,Rated : Great,100
1322,https://directory.goodonyou.eco/categories/tops,NAGNATA,Rated : It's a start,50
1323,https://directory.goodonyou.eco/categories/denim,VAUDE,Rated : Good,75
1324,https://directory.goodonyou.eco/categories/outerwear,American Apparel,Rated : It's a start,50
1325,https://directory.goodonyou.eco/categories/knitwear,Topshop,Rated : It's a start,50
1326,https://directory.goodonyou.eco/categories/activewear,Cotton On Body,Rated : It's a start,50
1327,https://directory.goodonyou.eco/categories/activewear,Smartwool,Rated : It's a start,50
1328,https://directory.goodonyou.eco/categories/shoes,Summersalt,Rated : Not good enough,25
1329,https://directory.goodonyou.eco/categories/swimwear,Autograph,Rated : Not good enough,25
1330,https://directory.goodonyou.eco/categories/denim,Lands' End,Rated : Not Good Enough,25
1331,https://directory.goodonyou.eco/categories/knitwear,Marine Layer,Rated : It's a start,50
1332,https://directory.goodonyou.eco/categories/tops,NICO,Rated : Good,75
1333,https://directory.goodonyou.eco/categories/knitwear,Asos,Rated : It's a start,50
1334,https://directory.goodonyou.eco/categories/plus-size,L'eggs,Rated : It's a start,50
1335,https://directory.goodonyou.eco/categories/sleepwear,Halogen,Rated : Not Good Enough,25
1336,https://directory.goodonyou.eco/categories/shoes,Nautica,Rated : It's a start,50
1337,https://directory.goodonyou.eco/categories/basics,Lucy & Yak,Rated : Good,75
1338,https://directory.goodonyou.eco/categories/denim,Honest Basics,Rated : Good,75
1339,https://directory.goodonyou.eco/categories/suits,Country Road,Rated : Good,75
1340,https://directory.goodonyou.eco/categories/basics,Little River Sock Mill,Rated : Great,100
1341,https://directory.goodonyou.eco/categories/knitwear,Patagonia,Rated : Good,75
1342,https://directory.goodonyou.eco/categories/knitwear,Athleta,Rated : It's a start,50
1343,https://directory.goodonyou.eco/categories/swimwear,Salt Gypsy,Rated : Good,75
1344,https://directory.goodonyou.eco/categories/suits,Bozena Jankowska,Rated : Good,75
1345,https://directory.goodonyou.eco/categories/basics,Pico,Rated : Great,100
1346,https://directory.goodonyou.eco/categories/bags,PacSun,Rated : Not Good Enough,25
1347,https://directory.goodonyou.eco/categories/denim,Fcuk,Rated : Not good enough,25
1348,https://directory.goodonyou.eco/categories/maternity,7 For All Mankind,Rated : It's a start,50
1349,https://directory.goodonyou.eco/categories/dresses,Stradivarius,Rated : It's a start,50
1350,https://directory.goodonyou.eco/categories/bottoms,GAP,Rated : It's a start,50
1351,https://directory.goodonyou.eco/categories/tops,Picture,Rated : Good,75
1352,https://directory.goodonyou.eco/categories/sleepwear,Beginning Boutique,Rated : We avoid,0
1353,https://directory.goodonyou.eco/categories/dresses,BITE,Rated : It's a start,50
1354,https://directory.goodonyou.eco/categories/basics,Reebok,Rated : Good,75
1355,https://directory.goodonyou.eco/categories/bags,MANU Atelier,Rated : Not good enough,25
1356,https://directory.goodonyou.eco/categories/bags,Philippe Model,Rated : Not good enough,25
1357,https://directory.goodonyou.eco/categories/bottoms,Onitsuka Tiger,Rated : It's a start,50
1358,https://directory.goodonyou.eco/categories/knitwear,Gestuz,Rated : Not good enough,25
1359,https://directory.goodonyou.eco/categories/bags,White House Black Market,Rated : Not Good Enough,25
1360,https://directory.goodonyou.eco/categories/bags,MY BEACHY SIDE,Rated : It's a start,50
1361,https://directory.goodonyou.eco/categories/denim,Dearborn Denim,Rated : Good,75
1362,https://directory.goodonyou.eco/categories/shoes,C&A,Rated : Good,75
1363,https://directory.goodonyou.eco/categories/shoes,Naja,Rated : Good,75
1364,https://directory.goodonyou.eco/categories/basics,Patagonia,Rated : Good,75
1365,https://directory.goodonyou.eco/categories/dresses,Wolf & Rita,Rated : Not good enough,25
1366,https://directory.goodonyou.eco/categories/bottoms,Jungmaven,Rated : Good,75
1367,https://directory.goodonyou.eco/categories/accessories,TAMGA Designs,Rated : Great,100
1368,https://directory.goodonyou.eco/categories/accessories,THE M|N|ML,Rated : Good,75
1369,https://directory.goodonyou.eco/categories/suits,Linea,Rated : Not good enough,25
1370,https://directory.goodonyou.eco/categories/tops,Timberland,Rated : It's a start,50
1371,https://directory.goodonyou.eco/categories/accessories,Topshop,Rated : It's a start,50
1372,https://directory.goodonyou.eco/categories/basics,Citizen Wolf,Rated : Great,100
1373,https://directory.goodonyou.eco/categories/bottoms,Ginger & Smart,Rated : It's a start,50
1374,https://directory.goodonyou.eco/categories/basics,Vitamin A,Rated : Good,75
1375,https://directory.goodonyou.eco/categories/dresses,PRIMARK,Rated : It's a start,50
1376,https://directory.goodonyou.eco/categories/shoes,Country Road,Rated : Good,75
1377,https://directory.goodonyou.eco/categories/shoes,Sarah Flint,Rated : Not good enough,25
1378,https://directory.goodonyou.eco/categories/bottoms,Splendid,Rated : Not Good Enough,25
1379,https://directory.goodonyou.eco/categories/denim,Outerknown,Rated : Good,75
1380,https://directory.goodonyou.eco/categories/outerwear,H&M,Rated : It's a start,50
1381,https://directory.goodonyou.eco/categories/bags,Supré,Rated : It's a start,50
1382,https://directory.goodonyou.eco/categories/accessories,Kings of Indigo,Rated : Good,75
1383,https://directory.goodonyou.eco/categories/activewear,Outdoor Voices,Rated : Not good enough,25
1384,https://directory.goodonyou.eco/categories/bottoms,A-dam,Rated : Good,75
1385,https://directory.goodonyou.eco/categories/basics,Arkins,Rated : Great,100
1386,https://directory.goodonyou.eco/categories/swimwear,Diane von Furstenberg,Rated : Not good enough,25
1387,https://directory.goodonyou.eco/categories/denim,Lindex,Rated : It's a start,50
1388,https://directory.goodonyou.eco/categories/bags,Mark Cross,Rated : Not good enough,25
1389,https://directory.goodonyou.eco/categories/denim,Galeries Lafayette,Rated : Not good enough,25
1390,https://directory.goodonyou.eco/categories/basics,Thunderpants NZ,Rated : Great,100
