,category-href,company,rating,sd_rating
1135,https://thegoodshoppingguide.com/subject/kitchen-appliances/,De'Longhi,91,91
1136,https://thegoodshoppingguide.com/subject/laundry-detergents/,Attitude,77,77
1137,https://thegoodshoppingguide.com/subject/skincare/,Lush,92,92
1138,https://thegoodshoppingguide.com/subject/pain-remedies/,Disprin,42,42
1139,https://thegoodshoppingguide.com/subject/dishwashers/,Indesit,68,68
1140,https://thegoodshoppingguide.com/subject/cat-dog-food/,Eukanuba,54,54
1141,https://thegoodshoppingguide.com/subject/supermarkets/,The Co-operative Food,64,64
1142,https://thegoodshoppingguide.com/subject/butter/,Utterly Butterly,58,58
1143,https://thegoodshoppingguide.com/subject/jam-and-spreads/,Hartley's,71,71
1144,https://thegoodshoppingguide.com/subject/yoghurt/,Rachel's Dairy,62,62
1145,https://thegoodshoppingguide.com/subject/tea/,The Co-operative,83,83
1146,https://thegoodshoppingguide.com/subject/washing-machines/,Servis,91,91
1147,https://thegoodshoppingguide.com/subject/bottled-water/,Volvic,45,45
1148,https://thegoodshoppingguide.com/subject/cookers/,Stoves,82,82
1149,https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/,Uncle Bens,46,46
1150,https://thegoodshoppingguide.com/subject/pain-remedies/,Superdrug,46,46
1151,https://thegoodshoppingguide.com/subject/skincare/,Bulldog,66,66
1152,https://thegoodshoppingguide.com/subject/cat-dog-food/,Goood (Germany),91,91
1153,https://thegoodshoppingguide.com/subject/laundry-detergents/,Persil,36,36
1154,https://thegoodshoppingguide.com/subject/washing-machines/,Bosch,73,73
1155,https://thegoodshoppingguide.com/subject/all-in-ones/,Canon,50,50
1156,https://thegoodshoppingguide.com/subject/kitchen-appliances/,Baumatic,91,91
1157,https://thegoodshoppingguide.com/subject/kettles/,Rowenta,86,86
1158,https://thegoodshoppingguide.com/subject/bottled-water/,Hildon,85,85
1159,https://thegoodshoppingguide.com/subject/televisions/,Panasonic,64,64
1160,https://thegoodshoppingguide.com/subject/biscuits/,Traidcraft,87,87
1161,https://thegoodshoppingguide.com/subject/dishwashers/,Baumatic,91,91
1162,https://thegoodshoppingguide.com/subject/sun-protection/,Cabana,88,88
1163,https://thegoodshoppingguide.com/subject/ethical-banks-building-societies%e2%80%8d%e2%80%8d%e2%80%8d/,Yorkshire Building Society,83,83
1164,https://thegoodshoppingguide.com/subject/washing-machines/,New World,82,82
1165,https://thegoodshoppingguide.com/subject/ethical-cold-remedies/,Clear Breathe,73,73
1166,https://thegoodshoppingguide.com/subject/breakfast-cereal/,Weetabix,62,62
1167,https://thegoodshoppingguide.com/subject/ethical-cleaners/,Suma,95,95
1168,https://thegoodshoppingguide.com/subject/boilers/,Eclipse ESS,86,86
1169,https://thegoodshoppingguide.com/subject/pcs-laptops-and-tablets/,Huawei,58,58
1170,https://thegoodshoppingguide.com/subject/ethical-insurance/,Bupa,66,66
1171,https://thegoodshoppingguide.com/subject/cookers/,Zanussi,95,95
1172,https://thegoodshoppingguide.com/subject/pain-remedies/,Solpadeine,27,27
1173,https://thegoodshoppingguide.com/subject/ice-cream/,Cream O'Galloway,87,87
1174,https://thegoodshoppingguide.com/subject/cat-dog-food/,Celtic Connection,100,100
1175,https://thegoodshoppingguide.com/subject/pasta-pulse-and-rices/,JustIngredients,92,92
1176,https://thegoodshoppingguide.com/subject/ethical-mortgages/,Halifax,33,33
1177,https://thegoodshoppingguide.com/subject/printers/,Brother,95,95
1178,https://thegoodshoppingguide.com/subject/coffee/,Kenco,38,38
1179,https://thegoodshoppingguide.com/subject/bananas/,Del Monte,58,58
1180,https://thegoodshoppingguide.com/subject/vegetarian-foods/,GranoVita,79,79
1181,https://thegoodshoppingguide.com/subject/kitchen-appliances/,Hoover,91,91
1182,https://thegoodshoppingguide.com/subject/ethical-flower-delivery-companies/,Interflora,55,55
1183,https://thegoodshoppingguide.com/subject/bananas/,Sainsbury's,75,75
1184,https://thegoodshoppingguide.com/subject/soft-drinks/,Innocent,57,57
1185,https://thegoodshoppingguide.com/subject/margarine/,Benecol,38,38
1186,https://thegoodshoppingguide.com/subject/ethical-furniture%e2%80%8d%e2%80%8d%e2%80%8d/,Furniture Village,77,77
1187,https://thegoodshoppingguide.com/subject/laundry-detergents/,Bold,36,36
1188,https://thegoodshoppingguide.com/subject/ethical-insurance/,The Co-operative Insurance,83,83
1189,https://thegoodshoppingguide.com/subject/washing-up-liquid/,Morning Fresh,45,45
1190,https://thegoodshoppingguide.com/subject/ethical-vitamins/,Redoxon,29,29
1191,https://thegoodshoppingguide.com/subject/dishwashers/,Hotpoint,68,68
1192,https://thegoodshoppingguide.com/subject/shampoo-conditioner/,Sunsilk,35,35
